70771,70,SUCRE
70823,70,TOLÚ VIEJO
73024,73,ALPUJARRA
73026,73,ALVARADO
73030,73,AMBALEMA
73043,73,ANZOÁTEGUI
73055,73,ARMERO
73067,73,ATACO
73124,73,CAJAMARCA
73148,73,CARMEN DE APICALÁ
73152,73,CASABIANCA
73168,73,CHAPARRAL
73200,73,COELLO
73217,73,COYAIMA
73226,73,CUNDAY
73236,73,DOLORES
73268,73,ESPINAL
73270,73,FALAN
73275,73,FLANDES
73283,73,FRESNO
73319,73,GUAMO
73347,73,HERVEO
73349,73,HONDA
73001,73,IBAGUÉ
73352,73,ICONONZO
73408,73,LÉRIDA
73411,73,LÍBANO
73443,73,MARIQUITA
73449,73,MELGAR
73461,73,MURILLO
73483,73,NATAGAIMA
73504,73,ORTEGA
73520,73,PALOCABILDO
73547,73,PIEDRAS
73555,73,PLANADAS
73563,73,PRADO
73585,73,PURIFICACIÓN
73616,73,RIOBLANCO
73622,73,RONCESVALLES
73624,73,ROVIRA
73671,73,SALDAÑA
73675,73,SAN ANTONIO
73678,73,SAN LUIS
73686,73,SANTA ISABEL
73770,73,SUÁREZ
73854,73,VALLE DE SAN JUAN
73861,73,VENADILLO
73870,73,VILLAHERMOSA
73873,73,VILLARRICA
76020,76,ALCALÁ
76036,76,ANDALUCÍA
76041,76,ANSERMANUEVO
76054,76,ARGELIA
76100,76,BOLÍVAR
76109,76,BUENAVENTURA
76113,76,BUGALAGRANDE
76122,76,CAICEDONIA
76001,76,CALI
76126,76,CALIMA
76130,76,CANDELARIA
76147,76,CARTAGO
76233,76,DAGUA
76243,76,EL ÁGUILA
76246,76,EL CAIRO
76248,76,EL CERRITO
76250,76,EL DOVIO
76275,76,FLORIDA
76306,76,GINEBRA
76318,76,GUACARÍ
76111,76,GUADALAJARA DE BUGA
76364,76,JAMUNDÍ
76377,76,LA CUMBRE
76400,76,LA UNIÓN
76403,76,LA VICTORIA
76497,76,OBANDO
76520,76,PALMIRA
76563,76,PRADERA
76606,76,RESTREPO
76616,76,RIOFRÍO
76622,76,ROLDANILLO
76670,76,SAN PEDRO
76736,76,SEVILLA
76823,76,TORO
76828,76,TRUJILLO
76834,76,TULUÁ
76845,76,ULLOA
76863,76,VERSALLES
76869,76,VIJES
76890,76,YOTOCO
76892,76,YUMBO
76895,76,ZARZAL
97161,97,CARURU
97001,97,MITÚ
97511,97,PACOA
97777,97,PAPUNAUA
97666,97,TARAIRA
97889,97,YAVARATÉ
99773,99,CUMARIBO
99524,99,LA PRIMAVERA
99001,99,PUERTO CARREÑO
99624,99,SANTA ROSALÍA
